timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674478217689,812,HomePage,200,OK,Thread Group 1-5,text,true,,4976,236,5,5,https://blazedemo.com/,294,0,19
1674478217689,294,HomePage-0,302,Found,Thread Group 1-5,text,true,,219,118,5,5,http://blazedemo.com/,294,0,19
1674478217983,518,HomePage-1,200,OK,Thread Group 1-5,text,true,,4757,118,5,5,https://blazedemo.com/,515,0,151
1674478217976,680,RegisterPage,200,OK,Thread Group 1-1,text,true,,6573,252,5,5,https://blazedemo.com/register,266,0,0
1674478217976,266,RegisterPage-0,302,Found,Thread Group 1-1,text,true,,227,126,5,5,http://blazedemo.com/register,266,0,0
1674478218242,414,RegisterPage-1,200,OK,Thread Group 1-1,text,true,,6346,126,5,5,https://blazedemo.com/register,389,0,0
1674478218092,642,LoginPage,200,OK,Thread Group 1-4,text,true,,5970,246,5,5,https://blazedemo.com/login,270,0,0
1674478218092,270,LoginPage-0,302,Found,Thread Group 1-4,text,true,,224,123,5,5,http://blazedemo.com/login,270,0,0
1674478218362,372,LoginPage-1,200,OK,Thread Group 1-4,text,true,,5746,123,5,5,https://blazedemo.com/login,368,0,0
1674478217996,1082,RegisterPage,200,OK,Thread Group 1-2,text,true,,6573,252,5,5,https://blazedemo.com/register,495,0,0
1674478217996,495,RegisterPage-0,302,Found,Thread Group 1-2,text,true,,227,126,5,5,http://blazedemo.com/register,495,0,0
